"2057","HAWAII CONGRESSIONAL DELEGATION","-1"
"5244","WORLD PANTHEIS MOVEMENT","-1"
"1517","DEPRESSION AND BIPOLAR SUPPORT ALLIANCE","1985"
"10164","AMERICAN SOCIETY OF MAGAZINE PHOTOGRAPHERS","-1"
"9627","PARAGON CABLE TELEVISION INC","-1"
"2284","INSTITUTE OF REAL ESTATE MANAGEMENT","1933"
"10948","PENNSYLVANIA LANDOWNERS ASSOCIATION","-1"
"4089","POLIO SOCIETY","1984"
"661","AUSTRIAN JEWISH COMMUNITY","-1"
"2069","HEADWATERS","1995"
"2703","LONG TERM CARE PHARMACY ALLIANCE","-1"
"10746","MIDWEST IMMIGRANT RIGHTS CENTER","-1"
"4933","UNIVERSITY OF MICHIGAN NATIVE AMERICAN LAW STUDENTS ASSOCIATION","-1"
"860","CALIFORNIA CERTIFIED ORGANIC FARMERS","1973"
"10890","MISSOURI INC","-1"
"8177","IOWA POWER AND LIGHT COMPANY","-1"
"2836","MEDIA LAW RESOURCE CENTER","1980"
"3425","NATIONAL JUVENILE DEFENDER CENTER","2004"
"10811","INTERSTATE AIR CARRIERS","-1"
"2725","LOUISIANA SHERIFFS PENSION AND RELIEF FUND","2007"
"9454","CARIBBEAN AIR CARGO CO LTD","-1"
"170","AMERICAN ASSOCIATION OF COMMUNITY COLLEGES","1920"
"10201","RISK AND INSURANCE MANAGEMENT SOCIETY INC","-1"
"8586","AMERICAN PUBLIC TRANSIT ASSOCIATION","-1"
"9170","NATIONAL WOMENS CONFERENCE COMMITTEE","-1"
"9206","AMERICAN ASSOCIATION ON MENTAL DEFICIENCY","-1"
"8086","CHRISTIAN UNIFIED SCHOOLS OF SAN DIEGO","-1"
"7196","OHIO TAX COMMISSIONER","-1"
"9050","COUNCIL ON HEMISPHERIC AFFAIRS","-1"
"7859","NATIONAL CONGRESS OF ORGANIZATIONS OF THE PHYSICALLY HANDICAPPED","-1"
"3570","NATURAL HERITAGE LAND TRUST","1983"
"11642","AHLSTROM PUMPS LLC","-1"
"2114","HOME BUILDERS ASSOCIATION OF CENTRAL ARIZONA","1951"
"9269","UNIVERSITY OF VIRGINIA POST-CONVINCTION ASSISTANCE PROJECT","-1"
"3045","MTV NETWORKS","1999"
"7261","LUTHERAN COUNCIL IN THE USA","-1"
"10918","SHRADER AND YORK SHRADER","-1"
"7293","SOUTHERN ASSOCIATION OF INDEPENDENT SCHOOLS","-1"
"4057","PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION","1975"
"31","ADVANCE PUBLICATIONS","1924"
"106","ALIANZA DOMINICANA","1995"
"10214","SACRED HEART MEDICAL CENTER","-1"
"7545","UNITED REFINING COMPANY","-1"
"2503","JUSTICE FOR ALL ALLIANCE","-1"
"9999","MCCLELLAND ENGINEERS INC","-1"
"4329","ROB SHERMAN ADVOCACY","1977"
"2952","MINNESOTA RELIGIOUS COALITION FOR REPRODUCTIVE CHOICE","1989"
"10017","NATIONAL COUNCIL FOR CHILDRENS RIGHTS","-1"
"1371","CONSTITUTION PROJECT","-1"
"6171","AMALGAMATED CLOTHING WORKERS OF AMERICA","-1"
"3766","NORTH CAROLINA MEDICAL SOCIETY","1849"
"10724","NEW YORK STATE CONFERENCE OF MAYORS AND MUNICIPAL OFFICIALS","-1"
"7565","MONROE COUNTY CHAMBER OF COMMERCE","-1"
"8057","NEW YORK STATE COMMISSION ON THE QUALITY OF CARE FOR THE MENTALLY DISABLED PROTECTION AND ADVOCACY SYSTEM","-1"
"2650","LEGAL DEFENSE FOR UNBORN CHILDREN","-1"
"495","ARSHA VIDYA PITHAM","1982"
"10467","LAND IMPROVEMENT CONTRACTORS ASSOCIATION","-1"
"10331","COOK INLET REGION INC","-1"
"3231","ASSOCIATION OF PUBLIC AND LAND GRANT UNIVERSITIES","1887"
"11859","POLICEMENS BENEVOLENT AND PROTECTIVE ASSOCIATION OF ILLINOIS","-1"
"3366","NATIONAL FARMERS UNION","1969"
"6681","KANSAS CITY POWER AND LIGHT CO","-1"
"10500","ALAN GUTTMACHER INSTITUTE","-1"
"9312","CENTRAL NEW YORK LIQUOR STORE ASSOCIATION INC","-1"
"3621","NEVADA STATE BAR INTELLECTUAL PROPERTY SECTION","-1"
"11896","CITIZENS LOCAL ENVIRONMENTAL ACTION NETWORK","-1"
"9929","NORTH AMERICAN ASSOCIATION FOR ENVIRONMENTAL EDUCATION","-1"
"11296","NEW YORK SHIPPING ASSOCIATION INC","-1"
"1085","CERES MARINE TERMINALS","1972"
"10192","AMERICAN NATIONAL RED CROSS","-1"
"1885","FREEDOM COMMUNICATIONS","1912"
"193","AMERICAN AUTOMOBILE ASSOCIATION","1910"
"5199","WISCONSIN INNOCENCE PROJECT","-1"
"767","BLUEWATER NETWORK","2002"
"1995","GRAPHIC ARTISTS GUILD","1967"
"1041","CENTER FOR REPRODUCTIVE RIGHTS","1992"
"3337","NATIONAL CRIME VICTIM LAW INSTITUTE","2000"
"802","BRIGHAM YOUNG UNIVERSITY","1875"
"3050","MUSIC LIBRARY ASSOCIATION","1931"
"10416","NEIMAN MARCUS GROUP INC","-1"
"2970","MISSOURI BANKERS ASSOCIATION","1891"
"2477","JOHN MARSHALL LAW SCHOOL GAY AND LESBIAN LEGAL ALLIANCE","-1"
"6979","NISQUALLY INDIAN TRIBE","-1"
"4585","SOUTHWEST CARPENTERS HEALTH AND WELFARE TRUST","2001"
"7266","IMMIGRANTS SERVICE LEAGUE","-1"
"4689","TEACHERS RETIREMENT SYSTEM OF LOUISIANA","1936"
"6169","THE READERS DIGEST ASSOCIATION INC","-1"
"10038","SELWEN WHITEHEAD ENTERPRISES","-1"
"8450","ARTS AND BUSINESS COUNCIL","-1"
"10929","COUNCIL ON PROPERTY RIGHTS INC","-1"
"9687","WOMEN LAWYERS OF SAN LUIS OBISPO COUNTY","-1"
"1429","COUNCIL OF STATE GOVERNMENTS","1933"
"7969","VANCOR STEAMSHIP CORP","-1"
"2331","IBM CORP","1911"
"6082","THE TEXAS AND SOUTHWESTERN CATTLE RAISER ASSOCIATION","-1"
"11047","ARKANSAS BANKERS ASSOCIATION","-1"
"9531","ALLIANCE OF SOCIAL SECURITY DISABILITY RECIPIENTS","-1"
"4552","SOUTH DAKOTA CATTLEMENS ASSOCIATION","-1"
"8961","FIRST SECURITY BANK OF DALLAS","-1"
"2860","MENNONITE CENTRAL COMMITTEE","-1"
"4261","RED HAT INC","-1"
"4423","SEATTLE UNIVERSITY SCHOOL OF LAW","-1"
"3693","NEW YORK CIVIL LIBERTIES UNION","1951"
"9733","BREEZY POINT COOPERATIVE INC","-1"
"4378","SAN FRANCISCO VETERANS POLICE OFFICERS ASSOCIATION","-1"
"181","AMERICAN ASSOCIATION OF PRO LIFE OBSTETRICIANS AND GYNECOLOGISTS","1973"
"8559","UNITED TEACHERSLOS ANGELES","-1"
"11761","SUMITOMO ELECTRIC","-1"
"6227","INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS","-1"
"432","AMGEN","-1"
"4649","SUNLIGHT FOUNDATION","2005"
"2533","KANSAS UNITY AND PRIDE ALLIANCE","-1"
"8914","CONTINENTAL ASSURANCE COMPANY","-1"
"10160","UNITED HOSPITAL ASSOCIATION","-1"
"3394","NATIONAL HEP CAMP ASSOCIATION","-1"
"10148","LINCOLN LEGAL FOUNDATION","-1"
"965","CATHOLIC PEACE FELLOWSHIP","2005"
"11899","LOUISIANA STATE SCHOOL SUPERINTENDENTS ASSOCIATION","-1"
"9324","NATIONAL COALITION OF ALTERNATIVE COMMUNITY SCHOOLS","-1"
"3822","LEGAL MOMENTUM","1970"
"2567","KNIGHT RIDDER","2003"
"7938","WOMEN FOR RACIAL AND ECONOMIC EQUALITY","-1"
"11131","NEW YORK COUNTY BOARD OF THE ANCIENT ORDER OF HIBERNIANS","-1"
"9224","UNITED TOGETHER ORGANIZATIONS OF MONTANA","-1"
"11282","OREGON COALITION AGAINST DOMESTIC VIOLENCE AND SEXUAL ASSAULT","-1"
"9362","HAITIAN REFUGEE AND CARIBBEAN TASK FORCES","-1"
"1472","CYBER PRIVACY PROJECT","-1"
"12190","RINGLING BROS-BARNUM AND BAILEY COMBINED SHOWS INC","-1"
"2080","HEARTLAND INSTITUTE","1984"
"3201","NATIONAL ASSOCIATION OF PRO LIFE NURSES","-1"
"329","AMERICAN ISLAMIC FORUM FOR DEMOCRACY","-1"
"11726","MATRIX ESSENTIALS INC","-1"
"15","ABORTION ACCESS PROJECT","1992"
"7517","MOUNTAIN STATES LEGAL FUND","-1"
"4064","PHILIPS ELECTRONICS","1933"
"9941","NATIONAL NETWORK FOR THE RIGHT TO COUNSEL","-1"
"8001","LOUISIANA DEPARTMENT OF WILDLIFE AND FISHERIES","-1"
"5121","WAYMAN AFRICAN METHODIST EPISCOPAL CHURCH OF CHICAGO","-1"
"2020","GUN OWNERS ACTION LEAGUE","1974"
"4660","THE SWEDISH CLUB","1972"
"3008","MONTANA ORGANIC ASSOCIATION","-1"
"12138","INSTITUTE FOR PUBLIC AFFAIRS OF THE UNION OF ORTHODOX JEWISH CONGREGATIONS OF AMERICA","-1"
"917","CAMBODIAN ASSOCIATION OF AMERICA","1975"
"7382","STANDING ROCK SIOUX TRIBE OF NORTH DAKOTA AND SOUTH DAKOTA","-1"
"4535","SOURCE GROUP","1997"
"6672","NORTH CAROLINA NATIONAL BANK","-1"
"9325","PARENTS ACTING FOR CHIOCE IN EDUCATION","-1"
"3665","NEW MEXICO HISPANIC BAR ASSOCIATION","-1"
"6413","WASHINGTON WATER POWER CO","-1"
"4332","ROCK OUT CENSORSHIP","1989"
"8017","CATHOLIC CHARITIES DIOCESE OF BROOKLYN","-1"
"2794","MARYLAND RELIGIOUS COALITION FOR REPRODUCTIVE CHOICE","-1"
"2439","JAMES MADISON CENTER FOR FREE SPEECH","-1"
"7381","ASSINIBOINE AND SIOUX TRIBES","-1"
"2705","LOS ANGELES COUNTY EMPLOYEES RETIREMENT ASSOCIATION","1938"
"6986","PORT AUTHORITY OF NEW YORK AND NEW JERSEY","-1"
"3684","NEW YORK CITY BOARD OF EDUCATION","-1"
"1623","EBERLE COMMUNICATIONS GROUP","1986"
"3648","NEW JERSEY LAND TITLE ASSOCIATION","1980"
"828","BURGETT GEOTHERMAL GREENHOUSES","1979"
"10173","STOP THE MADNESS FOUNDATION","-1"
"11398","ENTERPRISE MARINE SERVICES INC","-1"
"11054","SHAWMUT NATIONAL CORPORATION","-1"
"9147","PUBLIC UTILITIES COMMISSION OF MAINE","-1"
"8852","METRO INDEPENDENT LIVING CENTER TUCSON ARIZONA","-1"
"6624","OIL CITY PENNSYLVANIA DERRICK","-1"
"9464","ALITALIA-LINEE AEREE IT ALIANE SPA","-1"
"6849","AMERICAN NATIONAL CATTLEMENS ASSOCIATION","-1"
"7897","AFFIRMATIVE ACTION COORDINATING CENTER","-1"
"7948","WOMEN IN CONSTRUCTION PROJECT","-1"
"11728","MORFLEX INC","-1"
"7225","PHILADELPHIA PATENT LAW ASSOCIATION","-1"
"2307","INTERFAITH FREEDOM FOUNDATION","-1"
"141","AMERICAN ACADEMY OF HOSPICE AND PALLIATIVE MEDICINE","1988"
"1482","DARTMOUTH COLLEGE","1769"
"3390","NATIONAL GEOGRAPHIC SOCIETY","1888"
"4971","US JUSTICE FOUNDATION","1979"
"6966","NATIONAL COALITION OF AMERICAN NUNS","-1"
"378","AMERICAN SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS","1866"
"6955","REPUBLIC NATIONAL BANK OF DALLAS","-1"
"467","ARIZONA FARM BUREAU","1963"
"1605","DUARTE NURSERY","1838"
"9418","SOUTHERN CALIFORNIA LUMBER INDUSTRY RETIREMENT FUND","-1"
"1858","FORDHAM UNIVERSITY SCHOOL OF LAW","-1"
"9453","AEROVIAS COLOMBIANAS LIMITADA","-1"
"9488","COMMWEALTH OF VIRGINIA","-1"
"2471","JIM BONNELL TRUCKING","-1"
"1431","COUNCIL ON GOVERNMENTAL RELATIONS","1948"
"9836","COLLEGE MEDIA ASSOCIATION","-1"
"7588","ACTION ON SMOKING AND HEALTH","-1"
"11379","NATIONAL COUNCIL FOR LANGUAGES AND INTERNATIONAL STUDIES","-1"
"8370","ECHO HOUSING ASSISTANCE CENTER","-1"
"1910","GALLO CATTLE CO","1941"
"179","AMERICAN ASSOCIATION OF PEOPLE WITH DISABILITIES","1995"
"4931","UNIVERSITY OF MICHIGAN LATINO LAW STUDENTS ASSOCIATION","-1"
"8385","METROPOLITAN WASHINGTON PLANNING AND HOUSING ASSOCIATION","-1"
"7766","AIR NEW ZEALAND","-1"
"10807","NATIONSBANK","-1"
"3738","NFIB SMALL BUSINESS LEGAL CENTER","-1"
"1263","COLORADO LEAGUE OF CHARTER SCHOOLS","1994"
"11482","RHODE ISLAND BAR FOUNDATION","-1"
"8810","EDWIN F MANDEL LEGAL AID CLINIC","-1"
"1076","CENTERS FOR YOUTH AND FAMILIES","-1"
"3984","PARENTADVOCATESORG","-1"
"2472","JM ADVANCEMENT ORGANIZATIONS","-1"
"3187","NATIONAL ASSOCIATION OF INSURANCE COMMISSIONERS","1871"
"11074","SOFTWARE INDUSTRY COALITION","-1"
"1457","CRITTENTON WOMENS UNION","1877"
"8098","FEDERAL ENERGY REGULATORY COMMISSION","-1"
"7695","SPOKANE INDIAN TRIBE","-1"
"8252","SPERRY WORLD TRADE INC","-1"
"8167","STATE IF KANSAS","-1"
"8593","CITIZENLABOR ENERGY COALITION","-1"
"11622","FREEDOM OF INFORMATION CLEARINGHOUSE","-1"
"2238","INDIANA CIVIL LIBERTIES UNION","-1"
"1762","FAMILIES FOR FREEDOM","2005"
"8206","NATIONAL COUNCIL OF ENGINEERING EXAMINERS","-1"
"11079","HYATT LEGAL SERVICES","-1"
"1396","COPLEY PRESS","1905"
"7979","NEW CASTLE-GUNNING BEDFORD SCHOOL DISTRICT","-1"
"6550","ACLU FOUNDATION","-1"
"7822","NATIONAL INSTITUTE OF INDEPENDENT COLLEGES AND UNIVERSITIES","-1"
"3751","NORTH AMERICAN NATURE PHOTOGRAPHY ASSOCIATION","1994"
"6175","UNITED OFFICE AND PROFESSIONAL WORKERS OF AMERICA","-1"
"12126","DORIS TATE CRIME VICTIMS BUREAU","-1"
"11380","CLAREMONT INSTITUTE FOR THE STUDY OF STATESMANSHIP AND POLITICAL PHILOSOPHY","-1"
"6943","MISSOURI BASIN MUNICIPAL POWER AGENCY","-1"
"7947","WOMEN WORKING IN CONSTRUCTION","-1"
"3179","NATIONAL ASSOCIATION OF HOME OWNERS","2007"
"3094","NASDAQ","-1"
"10733","NORTHWEST HYDROELECTRIC ASSOCIATION","-1"
"12020","INTERNATIONAL SANITARY SUPPLY ASSOCIATION","-1"
"6815","LAURA WILEY HANSEN","-1"
"11994","ARID OPERATIONS INC","-1"
"3471","NATIONAL NETWORK TO END DOMESTIC VIOLENCE","1990"
"7299","SALT LAKE LEGAL DEFENDERS","-1"
"10878","MISSISSIPPI BANKERS ASSOCIATION","-1"
"9046","SWARTHMORE COLLEGE","-1"
"11770","UNIVERSAL MANUFACTURING CORPORATION","-1"
"8540","NATIONAL CABLE TELEVISION ASSOCIATION","-1"
"241","AMERICAN CIVIL LIBERTIES UNION","-1"
"2776","MANUFACTURERS ALLIANCE FOR PRODUCTIVITY AND INNOVATION","1933"
"12241","ATHEIST ALLIANCE INTERNATIONAL ","-1"
"11042","INDIANA BANKERS ASSOCIATION","-1"
"1398","CORNELL DEATH PENALTY PROJECT","-1"
"11209","LIBERAL PARTY OF NEW YORK","-1"
"10802","HF AHMANSON AND COMPANY","-1"
"2511","JUVENILE JUSTICE PROJECT OF LOUISIANA","1997"
"10499","LIFE ISSUES INSTITUTE","-1"
"7884","CALIFORNIA FAIR EMPLOYMENT PRACTICES COMMISSION","-1"
"11559","SEE FOREVER MAYA ANGELOU PUBLIC CHARTER SCHOOL","-1"
"10770","MINNESOTA CIVIL JUSTICE COALITION","-1"
"7429","MAKAH NATION","-1"
"790","BRAIN INJURY ASSOCIATION OF AMERICA","-1"
"9660","CITY OF DAVIS","-1"
"1011","CENTER FOR ECONOMIC AND SOCIAL RIGHTS","1993"
"2050","HARTFORD FIRE INSURANCE CO","1810"
"562","ASSOCIATION OF AMERICAN UNIVERSITIES","1915"
"8081","STATE OF OHIO","-1"
"3853","OHIO CATTLEMENS ASSOCIATION","-1"
"9668","GULF LEGAL FOUNDATION","-1"
"9557","CONTINENTAL CABLEVISION INC","-1"
"3262","NATIONAL CATHOLIC DEVELOPMENT CONFERENCE","1968"
"725","BERGEN SHIPOWNERS ASSOCIATION","-1"
"6155","FIELD ENTERPRISES","-1"
"11362","WATTS HEALTH FOUNDATION INC","-1"
"10102","AMERICAN ASSOCIATION OF SENIOR CITIZENSINC","-1"
"2428","ISLAND TENANTS ON THE RISE","-1"
"8796","SAN FRANCISCO CHRONICLE","-1"
"11009","NEW JERSEY STATE BAR ASSOCIATION","-1"
"10831","ALABAMA WATER AND WASTEWATER INSTITUTE","-1"
"8693","TOWN OF ST CLOUD MINNESOTA","-1"
"8977","PARK CITIES BANK","-1"
"11295","TANKER SERVICE COMMITTEE","-1"
"8610","FINANCIAL EXECUTIVES INSTITUTE","-1"
"6618","GENERAL ASSEMBLY OF THE CUMBERLAND PRESBYTERIAN CHURCH","-1"
"7905","COALITION OF CONCERNED TRANSIT WORKERS","-1"
"7094","NEW YORK NEWS INC","-1"
"8672","NORTHWEST INDEPENDENT FOREST MANUFACTURERS ASSOCIATION","-1"
"6959","BARTHOLOMEW INDIANA CONSOLIDATED SCHOOL CORPORATION","-1"
"7710","CALIFORNIA DENTAL SERVICE","-1"
"3325","NATIONAL COUNCIL OF SYNAGOGUES","-1"
"1753","EYEBEAM","-1"
"1152","CHURCH WOMEN UNITED","1941"
"5160","WESTLAKE TRANSPORTATION","-1"
"8883","GREATER DALLAS SECTION OF THE NATIONAL COUNCIL OF JEWISH WOMEN","-1"
"7103","NATIONAL PRISONERS PROJECT OF THE ACLU FOUNDATION","-1"
"9430","SOUTHERN CALIFORNIA PROVISION INDUSTRY HEALTH AND WELFARE TRUST FUND","-1"
"1281","COMMISSIONED OFFICERS ASSOCIATION OF THE UNITED STATES PUBLIC HEALTH SERVICE","1951"
"7277","INTERNATIONAL ASSOCIATIO OF GAME FISH AND CONSERVATION COMMISSIONERS","-1"
"11151","ANDERSON AND MIDDLETON LOGGING COMPANY INC","-1"
"2168","IDAHO RIVERS UNITED","1990"
"9981","CARROLL CENTER FOR THE BLIND CATHOLIC CHARITIES","-1"
"9901","PRIVATE TRUCK COUNCIL OF AMERICA INC","-1"
"9398","KOOTENAI TRIBE OF IDAHO","-1"
"1314","COMMUNITY LEGAL SERVICES","-1"
"11188","COLORADO INTERSTATE GAS COMPANY","-1"
"4287","REPORTERS WITHOUT BORDERS","2004"
"11645","ALFRED C TOEPFER INTERNATIONAL INC","-1"
"3404","NATIONAL HYDROPOWER ASSOCIATION","1983"
"3625","NEW AMERICA FOUNDATION","1999"
"4240","RABBINICAL ASSEMBLY","1901"
"10737","UNITED STATES HOME CARE CORPORATION OF HARTSDALE NEW YORK","-1"
"12226","FRANKLIN PIERCE CENTER FOR INTELLECTUAL PROPERTY","-1"
"9257","CALIFORNIA SCHOOL PEACE OFFICERS ASSOCIATION","-1"
"4802","NATIONAL ASSOCIATION OF PROTECTION AND ADVOCACY SYSTEMS","-1"
"8061","ASSOCIATION FOR RETARDED CITIZENS","-1"
"8554","LEGAL AID SOCIETY OF THE DISTRICT OF COLUMBIA","-1"
"8514","CALIFORNIA DEPARTMENT OF EDUCATION","-1"
"8263","EUROPEAN-AMERICAN BANK AND TRUST COMPANY","-1"
"7351","MECHANICAL CONTRACTORS ASSOCIATIONS OF WASHINGTON","-1"
"7688","FUND FOR CONSTITUTIONAL GOVERNMENT","-1"
"3291","NATIONAL COLLEGE FOR DUI DEFENSE","-1"
"2972","MISSOURI BROADCASTERS ASSOCIATION","1947"
"10921","COMMITTEE FOR THE WELL-BEING OF KIRYAS JOEL","-1"
"4810","TRANSPORTATION INSTITUTE","1967"
"6870","COLUMBIA GAS TRANSMISSION CORPORATION","-1"
"12228","NEW MEXICO WOOL GROWERS INC","-1"
"6682","CHAMBER OF COMMERCE OF METROPOLITAN ST LOUIS","-1"
"2237","INDIANA BEEF CATTLE ASSOCIATION","-1"
"4525","SOJOURNERS","1972"
"7397","WOODS SCHOOLS","-1"
"7909","FILIPINOS FOR AFFIRMATIVE ACTION INC","-1"
"6976","MUCKLESHOOT INDIAN TRIBE","-1"
"3211","NATIONAL ASSOCIATION OF RECORDING MERCHANDISERS","1958"
"8949","CAPITAL BANK","-1"
"10607","FAMILY SERVICE OF PHILADELPHIA","-1"
"3246","NATIONAL ASSOCIATIONOF CRIMINAL DEFENSE LAWYERS","-1"
"6596","NATIONAL CONFERENCE OF YESHIVA PRINCIPALS","-1"
"7954","CROWLEY MARITIME CORPORATION","-1"
"6488","ASSOCIATED RAILWAYS OF INDIANA","-1"
"4451","SEXUAL HEALTH NETWORK","1996"
"4002","PATIENTS NOT PATENTS","2005"
"7546","KERR-MCGEE CHEMICAL CORPORATION","-1"
"6426","PAN-AMERICAN LIFE INSURANCE CO","-1"
"9401","AIRCONDITIONING TRUST","-1"
"3480","NATIONAL ORGANIZATION OF BLACK LAW ENFORCEMENT EXECUTIVES","1976"
"3486","NATIONAL ORGANIZATION ON DISABILITY","1982"
"4066","PHODE ISLAND STATE RIFLE AND REVOLVER ASSOCIATION","-1"
"7340","FREE LANCE STAR PUBLISHING","-1"
"7983","FAIR HOUSING COUNCIL OF BERGEN COUNTY NEW YORK","-1"
"7086","INTERNATIONAL UNION OF ELECTRICAL RADIO AND MACHINE WORKERS AFL-CIO","-1"
"1547","DISTRICT OF COLUMBIA APPLESEED CENTER FOR LAW AND JUSTICE","-1"
"10553","LOUISE WISE SERVICES","-1"
"9246","CHICAGO TRIBUNE COMPANY","-1"
"10403","TAX POLICY RESEARCH PROJECT","-1"
"692","BAR HUMAN RIGHTS COMMITTEE","-1"
"1027","CENTER FOR LAW AND EDUCATION","1969"
"196","AMERICAN BAR ASSOCIATION","1878"
"4487","SLIM DEVICES INC","1999"
"7968","SEA-LAND SERVICE","-1"
"2286","DRUG FREE AMERICA FOUNDATION","-1"
"3690","NEW YORK CITY POLICE PENSION FUND","2007"
"4909","UNIVERSALIST BUDDHIST GROUP OF RICHMOND","-1"
"9644","TOWN OF CAMARILLO","-1"
"4738","TEXAS COUNCIL ON FAMILY VIOLENCE","1978"
"8578","UNITARIAN UNIVERSALIST SERVICE COMMITTEE","-1"
"7524","COMMON PANTRY","-1"
"7788","SINGAPORE AIRLINES","-1"
"2761","MAINE SOUTH ALLIANCE FOR PUBLIC SAFETY","-1"
"8607","MACMILLAN BLOEDEL LTD","-1"
"2505","OHIO STATE UNIVERSITY MORITZ SCHOOL OF LAW","-1"
"11034","INDEPENDENT INSURANCE AGENTS OF LOUISIANA","-1"
"1146","CHRISTIAN MEDICAL AND DENTAL ASSOCIATIONS","-1"
"8432","REPRODUCTIVE RIGHTS NATIONAL NETWORK","-1"
"538","ASSOCIATIO OF BLACK SOCIOLOGIES","-1"
"10426","MAILORDER ASSOCIATION OF NURSERIES","-1"
"9128","CITY OF EL MONTE","-1"
"1692","ENVIRONMENTAL LEAGUE OF MASSACHUSETTS","1898"
"1574","DOUGHTY STREET CHAMBERS INTERNATIONAL LAW TEAM","-1"
"4863","UNITED INVENTORS ASSOCIATION","1990"
"4191","PUBLIC BROADCASTING SERVICE","1973"
"11172","AMERICAN CIVIL LIBERTIES UNION FOUNDATION OF FLORIDA INC","-1"
"11071","LEAGUE FOR PROGRAMMING FREEDOM","-1"
"903","CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM","-1"
"6445","AERONAUTICS COMMISSION OF INDIANA","-1"
"2066","HAWKINS AND HURLBUT SANITATION","-1"
"8362","GRAPHIC ARTS UNION EMPLOYERS OF AMERICA A DIVISION OF THE PRINTING INDUSTRIES OF AMERICA INC","-1"
"11706","HUGHES ELECTRONICS CORPORATION","-1"
"3681","NEW YORK BEEF PRODUCERS ASSOCIATION","1949"
"3698","NEW YORK IMMIGRATION COALITION","-1"
"1778","FATHER RYAN HIGH SCHOOL","-1"
"9584","PUEBLO OF TESUQUE NEW MEXICO","-1"
"11096","AMERICAN COUNSELING ASSOCIATION","-1"
"11848","DISABILITY RIGHTS COUNCIL OF GREATER WASHINGTON","-1"
"375","AMERICAN SHEEP INDUSTRY ASSOCIATION","1989"
"1459","CROPLIFE","-1"
"3903","OPERATION USA","-1"
"9152","OHIO CONSUMERS COUNSEL","-1"
"6960","BLOOMFIELD HILLS MICHIGAN SCHOOL DISTRICT","-1"
"9826","REAL ESTATE BOARD OF NEW YORK ","-1"
"9587","SOBOBA BAND OF MISSION INDIANS","-1"
"7147","CHILDRENS FOUNDATION","-1"
"10036","INTERSTATE PARKING COMPANY INC","-1"
"10432","AMERICAN AGRICULTURE MOVEMENT INC","-1"
"7437","NORTHWEST TROLLERS ASSOCIATION","-1"
"7144","SISSETON-WAHPETON SIOUX TRIBE","-1"
"10869","CITIZENS FOR LAW AND ORDER","-1"
"480","ARIZONA STATE UNIVERSITY COLLEGE OF LAW","-1"
"11076","SOFTWARE FORUM","-1"
"3369","NATIONAL FEDERATION OF COMMUNITY BROADCASTERS","1975"
"8844","DEVELOPMENTAL SERVICES OF NORTHWEST KANSAS-OPERATION LINK HAYES KANSAS","-1"
"11137","FEDERATION FOR INDUSTRIAL RETENTION AND RENEWAL","-1"
"8095","ALABAMA CHRISTIAN EDUCATION ASSOCIATION INC","-1"
"7608","MINNESOTA POLLUTION CONTROL AGENCY","-1"
"2405","IOWA BROADCASTERS ASSOCIATION","1951"
"11662","CENTRAL SOYA COMPANY INC","-1"
"9883","XENETICS BIOMEDICAL INC","-1"
"11461","LOUISIANA BAR FOUNDATION","-1"
"4016","PENNSYLVANIA ASSOCIATION OF CRIMINAL DEFENSE LAWYERS","1988"
"6785","NEW COMMUNITY SCHOOL","-1"
"2154","HURLEY MEDICAL CENTER","1905"
"12184","THE NATIONAL EMPLOYMENT LAWYERS ASSOCIATION","-1"
"6893","CALIFORNIA STATE PUBLIC DEFENDERS","-1"
"3303","NATIONAL CONFERENCE OF PUERTO RICAN WOMEN","1972"
"316","AMERICAN IMMIGRATION LAWYERS ASSOCIATION","1946"
"814","BROTHERHOOD OF LOCOMOTIVE FIREMEN AND ENGINEMEN","-1"
"2853","MEDTRONIC","1949"
"4413","SCHOOL SOCIAL WORK ASSOCIATION OF AMERICA","1994"
"2454","JENNER AND BLOCK LLC","1914"
"4758","TEXAS STATE AREA CONFERENCE OF THE NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE","-1"
"11391","UNITED STATES ARMY DEFENSE APPELLATE DIVISION","-1"
"9089","MAINE PUBLIC UTILITIES COMMISSION","-1"
"8730","LATINOS FOR AFFIRMATIVE ACTION","-1"
"7142","NORTHERN CALIFORNIA POWER AGENCY","-1"
"3668","NEW MEXICO RELIGIOUS COALITION FOR REPRODUCTIVE CHOICE","-1"
"10794","MEADOWS RESOURCES INC","-1"
"4007","PEABODY ENERGY","2004"
"4858","UNITED EGG PRODUCERS","1968"
"1231","COALITION OF COTTON APPAREL IMPORTERS","-1"
"4447","SERVICEMEMBERS LEGAL DEFENSE NETWORK","1993"
"11086","BROOKLYN STATE BAR ASSOCIATION","-1"
"8872","NATIONAL AGRICULTURAL CHEMICALS ASSOCIATION","-1"
"3052","MUSLIM ADVOCATES","-1"
"2395","INTERNATONAL FEDERATION FOR HUMAN RIGHTS","1922"
"2845","MEDICAL STUDENTS FOR CHOICE","1993"
